,title,company.display_name,created,location.display_name,salary_max,salary_min,category.label
3893,Senior JavaScript Developer,Monterosa,2025-07-18T11:49:27Z,UK,48611.46,48611.46,IT Jobs
3894,NodeJS and JavaScript Developer,Infosys,2025-05-22T08:54:34Z,UK,47346.37,47346.37,IT Jobs
3895,Senior Fullstack Javascript Developer,83zero Limited,2025-09-05T02:09:21Z,"Fleet Street, Central London",82000.0,71000.0,IT Jobs
3896,JavaScript Developer - Expression of Interest,Cambridge Intelligence,2025-06-09T13:03:31Z,"Cambridge, Cambridgeshire",45869.72,45869.72,IT Jobs
3897,Senior Fullstack Javascript Developer,83zero Ltd,2025-09-04T17:11:53Z,"London, UK",82000.0,71000.0,IT Jobs
3898,JavaScript Developer - Hybrid Remote,Vertech Group  Ltd,2025-08-29T22:30:46Z,"Lower Holloway, North London",80000.0,65000.0,IT Jobs
3899,Senior Fullstack Javascript Developer,83zero Limited,2025-09-05T03:10:39Z,"Central London, London",80000.0,80000.0,IT Jobs
3900,JavaScript Developer - Hybrid (Manchester ),Circle Group,2025-08-20T13:27:38Z,"Manchester, Greater Manchester",40000.0,40000.0,IT Jobs
3901,Full-Stack Javascript Developer – Central London (IT),Nexus Jobs Limited,2025-08-13T14:20:32Z,"London, UK",44198.56,44198.56,IT Jobs
3902,Javascript Developer,Track24,2025-09-06T00:35:08Z,"Finsbury, Central London",60000.0,60000.0,IT Jobs
3903,Javascript Developer,Lloyds Bank,2025-08-31T17:44:01Z,UK,58410.0,47790.0,IT Jobs
3904,JavaScript Developer,Sellick Partnership,2025-09-04T14:19:06Z,"Newcastle Upon Tyne, Tyne & Wear",55000.0,48000.0,IT Jobs
3905,Senior Full Stack JavaScript Developer,83zero,2025-09-06T11:37:56Z,"The City, Central London",66045.53,66045.53,IT Jobs
3906,Java with Javascript Developer - Financial Systems - East London (IT),Nexus Jobs Limited,2025-08-13T14:20:29Z,"London, UK",55000.0,55000.0,IT Jobs
3907,Front End Javascript Developer with Agile – Brighton Sussex (IT),Nexus Jobs Limited,2025-08-13T14:20:29Z,"Brighton, East Sussex",300.0,300.0,IT Jobs
3908,Fullstack Javascript Developer,83zero Limited,2025-09-05T02:09:21Z,"Fleet Street, Central London",70000.0,65000.0,IT Jobs
3909,Experienced JavaScript Developer,Rebellion,2025-04-09T12:43:51Z,"Oxford, Oxfordshire",34816.13,34816.13,IT Jobs
3910,Senior JavaScript Developer,Lloyds Bank,2025-08-31T17:47:43Z,UK,58267.19,58267.19,IT Jobs
3911,Fullstack Javascript Developer,83zero Ltd,2025-09-04T23:10:29Z,"London, UK",70000.0,65000.0,IT Jobs
3912,Fullstack Javascript Developer,83zero Limited,2025-09-05T03:10:02Z,"Central London, London",70000.0,70000.0,IT Jobs
3913,Senior JavaScript Developer,Monterosa,2025-07-18T11:49:27Z,UK,48611.46,48611.46,IT Jobs
3914,NodeJS and JavaScript Developer,Infosys,2025-05-22T08:54:34Z,UK,47346.37,47346.37,IT Jobs
3915,Senior Fullstack Javascript Developer,83zero Limited,2025-09-05T02:09:21Z,"Fleet Street, Central London",82000.0,71000.0,IT Jobs
3916,JavaScript Developer - Expression of Interest,Cambridge Intelligence,2025-06-09T13:03:31Z,"Cambridge, Cambridgeshire",45869.72,45869.72,IT Jobs
3917,Senior Fullstack Javascript Developer,83zero Ltd,2025-09-04T17:11:53Z,"London, UK",82000.0,71000.0,IT Jobs
3918,JavaScript Developer - Hybrid Remote,Vertech Group  Ltd,2025-08-29T22:30:46Z,"Lower Holloway, North London",80000.0,65000.0,IT Jobs
3919,Senior Fullstack Javascript Developer,83zero Limited,2025-09-05T03:10:39Z,"Central London, London",80000.0,80000.0,IT Jobs
3920,JavaScript Developer - Hybrid (Manchester ),Circle Group,2025-08-20T13:27:38Z,"Manchester, Greater Manchester",40000.0,40000.0,IT Jobs
3921,Full-Stack Javascript Developer – Central London (IT),Nexus Jobs Limited,2025-08-13T14:20:32Z,"London, UK",44198.56,44198.56,IT Jobs
3922,Javascript Developer,Track24,2025-09-06T00:35:08Z,"Finsbury, Central London",60000.0,60000.0,IT Jobs
3923,Javascript Developer,Lloyds Bank,2025-08-31T17:44:01Z,UK,58410.0,47790.0,IT Jobs
3924,JavaScript Developer,Sellick Partnership,2025-09-04T14:19:06Z,"Newcastle Upon Tyne, Tyne & Wear",55000.0,48000.0,IT Jobs
3925,Senior Full Stack JavaScript Developer,83zero,2025-09-06T11:37:56Z,"The City, Central London",66045.53,66045.53,IT Jobs
3926,Java with Javascript Developer - Financial Systems - East London (IT),Nexus Jobs Limited,2025-08-13T14:20:29Z,"London, UK",55000.0,55000.0,IT Jobs
3927,Front End Javascript Developer with Agile – Brighton Sussex (IT),Nexus Jobs Limited,2025-08-13T14:20:29Z,"Brighton, East Sussex",300.0,300.0,IT Jobs
3928,Fullstack Javascript Developer,83zero Limited,2025-09-05T02:09:21Z,"Fleet Street, Central London",70000.0,65000.0,IT Jobs
3929,Experienced JavaScript Developer,Rebellion,2025-04-09T12:43:51Z,"Oxford, Oxfordshire",34816.13,34816.13,IT Jobs
3930,Senior JavaScript Developer,Lloyds Bank,2025-08-31T17:47:43Z,UK,58267.19,58267.19,IT Jobs
3931,Fullstack Javascript Developer,83zero Ltd,2025-09-04T23:10:29Z,"London, UK",70000.0,65000.0,IT Jobs
3932,Fullstack Javascript Developer,83zero Limited,2025-09-05T03:10:02Z,"Central London, London",70000.0,70000.0,IT Jobs
3933,Senior JavaScript Developer,Monterosa,2025-07-18T11:49:27Z,UK,48611.46,48611.46,IT Jobs
3934,NodeJS and JavaScript Developer,Infosys,2025-05-22T08:54:34Z,UK,47346.37,47346.37,IT Jobs
3935,Senior Fullstack Javascript Developer,83zero Limited,2025-09-05T02:09:21Z,"Fleet Street, Central London",82000.0,71000.0,IT Jobs
3936,JavaScript Developer - Expression of Interest,Cambridge Intelligence,2025-06-09T13:03:31Z,"Cambridge, Cambridgeshire",45869.72,45869.72,IT Jobs
3937,Senior Fullstack Javascript Developer,83zero Ltd,2025-09-04T17:11:53Z,"London, UK",82000.0,71000.0,IT Jobs
3938,JavaScript Developer - Hybrid Remote,Vertech Group  Ltd,2025-08-29T22:30:46Z,"Lower Holloway, North London",80000.0,65000.0,IT Jobs
3939,Senior Fullstack Javascript Developer,83zero Limited,2025-09-05T03:10:39Z,"Central London, London",80000.0,80000.0,IT Jobs
3940,JavaScript Developer - Hybrid (Manchester ),Circle Group,2025-08-20T13:27:38Z,"Manchester, Greater Manchester",40000.0,40000.0,IT Jobs
3941,Full-Stack Javascript Developer – Central London (IT),Nexus Jobs Limited,2025-08-13T14:20:32Z,"London, UK",44198.56,44198.56,IT Jobs
3942,Javascript Developer,Track24,2025-09-06T00:35:08Z,"Finsbury, Central London",60000.0,60000.0,IT Jobs
3943,Javascript Developer,Lloyds Bank,2025-08-31T17:44:01Z,UK,58410.0,47790.0,IT Jobs
3944,JavaScript Developer,Sellick Partnership,2025-09-04T14:19:06Z,"Newcastle Upon Tyne, Tyne & Wear",55000.0,48000.0,IT Jobs
3945,Senior Full Stack JavaScript Developer,83zero,2025-09-06T11:37:56Z,"The City, Central London",66045.53,66045.53,IT Jobs
3946,Java with Javascript Developer - Financial Systems - East London (IT),Nexus Jobs Limited,2025-08-13T14:20:29Z,"London, UK",55000.0,55000.0,IT Jobs
3947,Front End Javascript Developer with Agile – Brighton Sussex (IT),Nexus Jobs Limited,2025-08-13T14:20:29Z,"Brighton, East Sussex",300.0,300.0,IT Jobs
3948,Fullstack Javascript Developer,83zero Limited,2025-09-05T02:09:21Z,"Fleet Street, Central London",70000.0,65000.0,IT Jobs
3949,Experienced JavaScript Developer,Rebellion,2025-04-09T12:43:51Z,"Oxford, Oxfordshire",34816.13,34816.13,IT Jobs
3950,Senior JavaScript Developer,Lloyds Bank,2025-08-31T17:47:43Z,UK,58267.19,58267.19,IT Jobs
3951,Fullstack Javascript Developer,83zero Ltd,2025-09-04T23:10:29Z,"London, UK",70000.0,65000.0,IT Jobs
3952,Fullstack Javascript Developer,83zero Limited,2025-09-05T03:10:02Z,"Central London, London",70000.0,70000.0,IT Jobs
3953,Senior JavaScript Developer,Monterosa,2025-07-18T11:49:27Z,UK,48611.46,48611.46,IT Jobs
3954,NodeJS and JavaScript Developer,Infosys,2025-05-22T08:54:34Z,UK,47346.37,47346.37,IT Jobs
3955,Senior Fullstack Javascript Developer,83zero Limited,2025-09-05T02:09:21Z,"Fleet Street, Central London",82000.0,71000.0,IT Jobs
3956,JavaScript Developer - Expression of Interest,Cambridge Intelligence,2025-06-09T13:03:31Z,"Cambridge, Cambridgeshire",45869.72,45869.72,IT Jobs
3957,Senior Fullstack Javascript Developer,83zero Ltd,2025-09-04T17:11:53Z,"London, UK",82000.0,71000.0,IT Jobs
3958,JavaScript Developer - Hybrid Remote,Vertech Group  Ltd,2025-08-29T22:30:46Z,"Lower Holloway, North London",80000.0,65000.0,IT Jobs
3959,Senior Fullstack Javascript Developer,83zero Limited,2025-09-05T03:10:39Z,"Central London, London",80000.0,80000.0,IT Jobs
3960,JavaScript Developer - Hybrid (Manchester ),Circle Group,2025-08-20T13:27:38Z,"Manchester, Greater Manchester",40000.0,40000.0,IT Jobs
3961,Full-Stack Javascript Developer – Central London (IT),Nexus Jobs Limited,2025-08-13T14:20:32Z,"London, UK",44198.56,44198.56,IT Jobs
3962,Javascript Developer,Track24,2025-09-06T00:35:08Z,"Finsbury, Central London",60000.0,60000.0,IT Jobs
3963,Javascript Developer,Lloyds Bank,2025-08-31T17:44:01Z,UK,58410.0,47790.0,IT Jobs
3964,JavaScript Developer,Sellick Partnership,2025-09-04T14:19:06Z,"Newcastle Upon Tyne, Tyne & Wear",55000.0,48000.0,IT Jobs
3965,Senior Full Stack JavaScript Developer,83zero,2025-09-06T11:37:56Z,"The City, Central London",66045.53,66045.53,IT Jobs
3966,Java with Javascript Developer - Financial Systems - East London (IT),Nexus Jobs Limited,2025-08-13T14:20:29Z,"London, UK",55000.0,55000.0,IT Jobs
3967,Front End Javascript Developer with Agile – Brighton Sussex (IT),Nexus Jobs Limited,2025-08-13T14:20:29Z,"Brighton, East Sussex",300.0,300.0,IT Jobs
3968,Fullstack Javascript Developer,83zero Limited,2025-09-05T02:09:21Z,"Fleet Street, Central London",70000.0,65000.0,IT Jobs
3969,Experienced JavaScript Developer,Rebellion,2025-04-09T12:43:51Z,"Oxford, Oxfordshire",34816.13,34816.13,IT Jobs
3970,Senior JavaScript Developer,Lloyds Bank,2025-08-31T17:47:43Z,UK,58267.19,58267.19,IT Jobs
3971,Fullstack Javascript Developer,83zero Ltd,2025-09-04T23:10:29Z,"London, UK",70000.0,65000.0,IT Jobs
3972,Fullstack Javascript Developer,83zero Limited,2025-09-05T03:10:02Z,"Central London, London",70000.0,70000.0,IT Jobs
3973,Senior JavaScript Developer,Monterosa,2025-07-18T11:49:27Z,UK,48611.46,48611.46,IT Jobs
3974,NodeJS and JavaScript Developer,Infosys,2025-05-22T08:54:34Z,UK,47346.37,47346.37,IT Jobs
3975,Senior Fullstack Javascript Developer,83zero Limited,2025-09-05T02:09:21Z,"Fleet Street, Central London",82000.0,71000.0,IT Jobs
3976,JavaScript Developer - Expression of Interest,Cambridge Intelligence,2025-06-09T13:03:31Z,"Cambridge, Cambridgeshire",45869.72,45869.72,IT Jobs
3977,Senior Fullstack Javascript Developer,83zero Ltd,2025-09-04T17:11:53Z,"London, UK",82000.0,71000.0,IT Jobs
3978,JavaScript Developer - Hybrid Remote,Vertech Group  Ltd,2025-08-29T22:30:46Z,"Lower Holloway, North London",80000.0,65000.0,IT Jobs
3979,Senior Fullstack Javascript Developer,83zero Limited,2025-09-05T03:10:39Z,"Central London, London",80000.0,80000.0,IT Jobs
3980,JavaScript Developer - Hybrid (Manchester ),Circle Group,2025-08-20T13:27:38Z,"Manchester, Greater Manchester",40000.0,40000.0,IT Jobs
3981,Full-Stack Javascript Developer – Central London (IT),Nexus Jobs Limited,2025-08-13T14:20:32Z,"London, UK",44198.56,44198.56,IT Jobs
3982,Javascript Developer,Track24,2025-09-06T00:35:08Z,"Finsbury, Central London",60000.0,60000.0,IT Jobs
3983,Javascript Developer,Lloyds Bank,2025-08-31T17:44:01Z,UK,58410.0,47790.0,IT Jobs
3984,JavaScript Developer,Sellick Partnership,2025-09-04T14:19:06Z,"Newcastle Upon Tyne, Tyne & Wear",55000.0,48000.0,IT Jobs
3985,Senior Full Stack JavaScript Developer,83zero,2025-09-06T11:37:56Z,"The City, Central London",66045.53,66045.53,IT Jobs
3986,Java with Javascript Developer - Financial Systems - East London (IT),Nexus Jobs Limited,2025-08-13T14:20:29Z,"London, UK",55000.0,55000.0,IT Jobs
3987,Front End Javascript Developer with Agile – Brighton Sussex (IT),Nexus Jobs Limited,2025-08-13T14:20:29Z,"Brighton, East Sussex",300.0,300.0,IT Jobs
3988,Fullstack Javascript Developer,83zero Limited,2025-09-05T02:09:21Z,"Fleet Street, Central London",70000.0,65000.0,IT Jobs
3989,Experienced JavaScript Developer,Rebellion,2025-04-09T12:43:51Z,"Oxford, Oxfordshire",34816.13,34816.13,IT Jobs
3990,Senior JavaScript Developer,Lloyds Bank,2025-08-31T17:47:43Z,UK,58267.19,58267.19,IT Jobs
3991,Fullstack Javascript Developer,83zero Ltd,2025-09-04T23:10:29Z,"London, UK",70000.0,65000.0,IT Jobs
3992,Fullstack Javascript Developer,83zero Limited,2025-09-05T03:10:02Z,"Central London, London",70000.0,70000.0,IT Jobs
3993,Senior JavaScript Developer,Monterosa,2025-07-18T11:49:27Z,UK,48611.46,48611.46,IT Jobs
3994,NodeJS and JavaScript Developer,Infosys,2025-05-22T08:54:34Z,UK,47346.37,47346.37,IT Jobs
3995,Senior Fullstack Javascript Developer,83zero Limited,2025-09-05T02:09:21Z,"Fleet Street, Central London",82000.0,71000.0,IT Jobs
3996,JavaScript Developer - Expression of Interest,Cambridge Intelligence,2025-06-09T13:03:31Z,"Cambridge, Cambridgeshire",45869.72,45869.72,IT Jobs
3997,Senior Fullstack Javascript Developer,83zero Ltd,2025-09-04T17:11:53Z,"London, UK",82000.0,71000.0,IT Jobs
3998,JavaScript Developer - Hybrid Remote,Vertech Group  Ltd,2025-08-29T22:30:46Z,"Lower Holloway, North London",80000.0,65000.0,IT Jobs
3999,Senior Fullstack Javascript Developer,83zero Limited,2025-09-05T03:10:39Z,"Central London, London",80000.0,80000.0,IT Jobs
4000,JavaScript Developer - Hybrid (Manchester ),Circle Group,2025-08-20T13:27:38Z,"Manchester, Greater Manchester",40000.0,40000.0,IT Jobs
4001,Full-Stack Javascript Developer – Central London (IT),Nexus Jobs Limited,2025-08-13T14:20:32Z,"London, UK",44198.56,44198.56,IT Jobs
4002,Javascript Developer,Track24,2025-09-06T00:35:08Z,"Finsbury, Central London",60000.0,60000.0,IT Jobs
4003,Javascript Developer,Lloyds Bank,2025-08-31T17:44:01Z,UK,58410.0,47790.0,IT Jobs
4004,JavaScript Developer,Sellick Partnership,2025-09-04T14:19:06Z,"Newcastle Upon Tyne, Tyne & Wear",55000.0,48000.0,IT Jobs
4005,Senior Full Stack JavaScript Developer,83zero,2025-09-06T11:37:56Z,"The City, Central London",66045.53,66045.53,IT Jobs
4006,Java with Javascript Developer - Financial Systems - East London (IT),Nexus Jobs Limited,2025-08-13T14:20:29Z,"London, UK",55000.0,55000.0,IT Jobs
4007,Front End Javascript Developer with Agile – Brighton Sussex (IT),Nexus Jobs Limited,2025-08-13T14:20:29Z,"Brighton, East Sussex",300.0,300.0,IT Jobs
4008,Fullstack Javascript Developer,83zero Limited,2025-09-05T02:09:21Z,"Fleet Street, Central London",70000.0,65000.0,IT Jobs
4009,Experienced JavaScript Developer,Rebellion,2025-04-09T12:43:51Z,"Oxford, Oxfordshire",34816.13,34816.13,IT Jobs
4010,Senior JavaScript Developer,Lloyds Bank,2025-08-31T17:47:43Z,UK,58267.19,58267.19,IT Jobs
4011,Fullstack Javascript Developer,83zero Ltd,2025-09-04T23:10:29Z,"London, UK",70000.0,65000.0,IT Jobs
4012,Fullstack Javascript Developer,83zero Limited,2025-09-05T03:10:02Z,"Central London, London",70000.0,70000.0,IT Jobs
4013,Senior JavaScript Developer,Monterosa,2025-07-18T11:49:27Z,UK,48611.46,48611.46,IT Jobs
4014,NodeJS and JavaScript Developer,Infosys,2025-05-22T08:54:34Z,UK,47346.37,47346.37,IT Jobs
4015,Senior Fullstack Javascript Developer,83zero Limited,2025-09-05T02:09:21Z,"Fleet Street, Central London",82000.0,71000.0,IT Jobs
4016,JavaScript Developer - Expression of Interest,Cambridge Intelligence,2025-06-09T13:03:31Z,"Cambridge, Cambridgeshire",45869.72,45869.72,IT Jobs
4017,Senior Fullstack Javascript Developer,83zero Ltd,2025-09-04T17:11:53Z,"London, UK",82000.0,71000.0,IT Jobs
4018,JavaScript Developer - Hybrid Remote,Vertech Group  Ltd,2025-08-29T22:30:46Z,"Lower Holloway, North London",80000.0,65000.0,IT Jobs
4019,Senior Fullstack Javascript Developer,83zero Limited,2025-09-05T03:10:39Z,"Central London, London",80000.0,80000.0,IT Jobs
4020,JavaScript Developer - Hybrid (Manchester ),Circle Group,2025-08-20T13:27:38Z,"Manchester, Greater Manchester",40000.0,40000.0,IT Jobs
4021,Full-Stack Javascript Developer – Central London (IT),Nexus Jobs Limited,2025-08-13T14:20:32Z,"London, UK",44198.56,44198.56,IT Jobs
4022,Javascript Developer,Track24,2025-09-06T00:35:08Z,"Finsbury, Central London",60000.0,60000.0,IT Jobs
4023,Javascript Developer,Lloyds Bank,2025-08-31T17:44:01Z,UK,58410.0,47790.0,IT Jobs
4024,JavaScript Developer,Sellick Partnership,2025-09-04T14:19:06Z,"Newcastle Upon Tyne, Tyne & Wear",55000.0,48000.0,IT Jobs
4025,Senior Full Stack JavaScript Developer,83zero,2025-09-06T11:37:56Z,"The City, Central London",66045.53,66045.53,IT Jobs
4026,Java with Javascript Developer - Financial Systems - East London (IT),Nexus Jobs Limited,2025-08-13T14:20:29Z,"London, UK",55000.0,55000.0,IT Jobs
4027,Front End Javascript Developer with Agile – Brighton Sussex (IT),Nexus Jobs Limited,2025-08-13T14:20:29Z,"Brighton, East Sussex",300.0,300.0,IT Jobs
4028,Fullstack Javascript Developer,83zero Limited,2025-09-05T02:09:21Z,"Fleet Street, Central London",70000.0,65000.0,IT Jobs
4029,Experienced JavaScript Developer,Rebellion,2025-04-09T12:43:51Z,"Oxford, Oxfordshire",34816.13,34816.13,IT Jobs
4030,Senior JavaScript Developer,Lloyds Bank,2025-08-31T17:47:43Z,UK,58267.19,58267.19,IT Jobs
4031,Fullstack Javascript Developer,83zero Ltd,2025-09-04T23:10:29Z,"London, UK",70000.0,65000.0,IT Jobs
4032,Fullstack Javascript Developer,83zero Limited,2025-09-05T03:10:02Z,"Central London, London",70000.0,70000.0,IT Jobs
4033,Senior JavaScript Developer,Monterosa,2025-07-18T11:49:27Z,UK,48611.46,48611.46,IT Jobs
4034,NodeJS and JavaScript Developer,Infosys,2025-05-22T08:54:34Z,UK,47346.37,47346.37,IT Jobs
4035,Senior Fullstack Javascript Developer,83zero Limited,2025-09-05T02:09:21Z,"Fleet Street, Central London",82000.0,71000.0,IT Jobs
4036,JavaScript Developer - Expression of Interest,Cambridge Intelligence,2025-06-09T13:03:31Z,"Cambridge, Cambridgeshire",45869.72,45869.72,IT Jobs
4037,Senior Fullstack Javascript Developer,83zero Ltd,2025-09-04T17:11:53Z,"London, UK",82000.0,71000.0,IT Jobs
4038,JavaScript Developer - Hybrid Remote,Vertech Group  Ltd,2025-08-29T22:30:46Z,"Lower Holloway, North London",80000.0,65000.0,IT Jobs
4039,Senior Fullstack Javascript Developer,83zero Limited,2025-09-05T03:10:39Z,"Central London, London",80000.0,80000.0,IT Jobs
4040,JavaScript Developer - Hybrid (Manchester ),Circle Group,2025-08-20T13:27:38Z,"Manchester, Greater Manchester",40000.0,40000.0,IT Jobs
4041,Full-Stack Javascript Developer – Central London (IT),Nexus Jobs Limited,2025-08-13T14:20:32Z,"London, UK",44198.56,44198.56,IT Jobs
4042,Javascript Developer,Track24,2025-09-06T00:35:08Z,"Finsbury, Central London",60000.0,60000.0,IT Jobs
4043,Javascript Developer,Lloyds Bank,2025-08-31T17:44:01Z,UK,58410.0,47790.0,IT Jobs
4044,JavaScript Developer,Sellick Partnership,2025-09-04T14:19:06Z,"Newcastle Upon Tyne, Tyne & Wear",55000.0,48000.0,IT Jobs
4045,Senior Full Stack JavaScript Developer,83zero,2025-09-06T11:37:56Z,"The City, Central London",66045.53,66045.53,IT Jobs
4046,Java with Javascript Developer - Financial Systems - East London (IT),Nexus Jobs Limited,2025-08-13T14:20:29Z,"London, UK",55000.0,55000.0,IT Jobs
4047,Front End Javascript Developer with Agile – Brighton Sussex (IT),Nexus Jobs Limited,2025-08-13T14:20:29Z,"Brighton, East Sussex",300.0,300.0,IT Jobs
4048,Fullstack Javascript Developer,83zero Limited,2025-09-05T02:09:21Z,"Fleet Street, Central London",70000.0,65000.0,IT Jobs
4049,Experienced JavaScript Developer,Rebellion,2025-04-09T12:43:51Z,"Oxford, Oxfordshire",34816.13,34816.13,IT Jobs
4050,Senior JavaScript Developer,Lloyds Bank,2025-08-31T17:47:43Z,UK,58267.19,58267.19,IT Jobs
4051,Fullstack Javascript Developer,83zero Ltd,2025-09-04T23:10:29Z,"London, UK",70000.0,65000.0,IT Jobs
4052,Fullstack Javascript Developer,83zero Limited,2025-09-05T03:10:02Z,"Central London, London",70000.0,70000.0,IT Jobs
4053,Senior JavaScript Developer,Monterosa,2025-07-18T11:49:27Z,UK,48611.46,48611.46,IT Jobs
4054,NodeJS and JavaScript Developer,Infosys,2025-05-22T08:54:34Z,UK,47346.37,47346.37,IT Jobs
4055,Senior Fullstack Javascript Developer,83zero Limited,2025-09-05T02:09:21Z,"Fleet Street, Central London",82000.0,71000.0,IT Jobs
